timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1561783,34408.0,41374.0,45084.0,39134.0,0,0,0,40000
1561793,35604.0,39496.0,44658.0,40242.0,0,0,0,40000
1561803,35074.0,40514.0,44400.0,40012.0,0,0,0,40000
1561813,36251.0,39539.0,43295.0,40915.0,0,0,0,40000
1561823,35989.0,39941.0,43469.0,40601.0,0,0,0,40000
1561833,35915.0,40087.0,44139.0,39859.0,0,0,0,40000
1561843,35452.0,40496.0,44212.0,39840.0,0,0,0,40000
1561853,34873.0,40695.0,44499.0,39933.0,0,0,0,40000
1561863,33946.0,40242.0,45828.0,39984.0,0,0,0,40000
1561873,33912.0,39876.0,46292.0,39920.0,0,0,0,40000
1561883,34433.0,40649.0,45383.0,39535.0,0,0,0,40000
1561893,35337.0,40017.0,44233.0,40413.0,0,0,0,40000
1561903,35255.0,40217.0,44415.0,40113.0,0,0,0,40000
1561913,34786.0,40394.0,45514.0,39306.0,0,0,0,40000
1561923,33931.0,40095.0,45601.0,40373.0,0,0,0,40000
1561933,34875.0,40595.0,44723.0,39807.0,0,0,0,40000
1561943,36304.0,40100.0,43494.0,40102.0,0,0,0,40000
1561953,35695.0,40185.0,44181.0,39939.0,0,0,0,40000
1561963,33859.0,40821.0,45341.0,39979.0,0,0,0,40000
1561973,34387.0,39959.0,45555.0,40099.0,0,0,0,40000
1561983,33467.0,40143.0,46019.0,40371.0,0,0,0,40000
1561993,34610.0,40360.0,45230.0,39800.0,0,0,0,40000
1562003,33742.0,39582.0,45972.0,40704.0,0,0,0,40000
1562013,34146.0,40814.0,45854.0,39186.0,0,0,0,40000
1562023,34411.0,39423.0,45093.0,41073.0,0,0,0,40000
1562033,34462.0,38434.0,45504.0,41600.0,0,0,0,40000
1562043,33061.0,40113.0,46639.0,40187.0,0,0,0,40000
1562053,33132.0,39878.0,46470.0,40520.0,0,0,0,40000
1562063,34322.0,40928.0,45494.0,39256.0,0,0,0,40000
1562073,35017.0,39689.0,44317.0,40977.0,0,0,0,40000
1562083,35083.0,39367.0,44651.0,40899.0,0,0,0,40000
1562093,33909.0,39991.0,45525.0,40575.0,0,0,0,40000
1562103,34126.0,39288.0,45976.0,40610.0,0,0,0,40000
1562113,34714.0,40006.0,44578.0,40702.0,0,0,0,40000
1562123,35089.0,39163.0,45195.0,40553.0,0,0,0,40000
1562133,34602.0,39968.0,44746.0,40684.0,0,0,0,40000
1562143,34621.0,39883.0,45369.0,40127.0,0,0,0,40000
