timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1074296,35842.0,41670.0,43680.0,38808.0,0,0,0,40000
1074306,36437.0,41445.0,43155.0,38963.0,0,0,0,40000
1074316,35956.0,39818.0,44218.0,40008.0,0,0,0,40000
1074326,36528.0,40996.0,43440.0,39036.0,0,0,0,40000
1074336,35584.0,42274.0,44344.0,37798.0,0,0,0,40000
1074346,35586.0,41950.0,43508.0,38956.0,0,0,0,40000
1074356,35649.0,42513.0,44061.0,37777.0,0,0,0,40000
1074366,35702.0,40894.0,43932.0,39472.0,0,0,0,40000
1074376,36051.0,40505.0,44391.0,39053.0,0,0,0,40000
1074386,35970.0,42670.0,43504.0,37856.0,0,0,0,40000
1074396,34613.0,42615.0,45197.0,37575.0,0,0,0,40000
1074406,34658.0,42836.0,44748.0,37758.0,0,0,0,40000
1074416,34949.0,42271.0,44665.0,38115.0,0,0,0,40000
1074426,35829.0,42803.0,43751.0,37617.0,0,0,0,40000
1074436,35843.0,45271.0,44035.0,34851.0,0,0,0,40000
1074446,35002.0,42112.0,45084.0,37802.0,0,0,0,40000
1074456,34717.0,42851.0,44859.0,37573.0,0,0,0,40000
1074466,34929.0,42301.0,45033.0,37737.0,0,0,0,40000
1074476,35054.0,42640.0,44184.0,38122.0,0,0,0,40000
1074486,34987.0,43035.0,45057.0,36921.0,0,0,0,40000
1074496,33906.0,44024.0,45736.0,36334.0,0,0,0,40000
1074506,34549.0,42665.0,45311.0,37475.0,0,0,0,40000
1074516,34818.0,42740.0,44858.0,37584.0,0,0,0,40000
1074526,35671.0,42175.0,44337.0,37817.0,0,0,0,40000
1074536,35302.0,42664.0,44188.0,37846.0,0,0,0,40000
1074546,36153.0,42745.0,43325.0,37777.0,0,0,0,40000
1074556,36342.0,41744.0,43466.0,38448.0,0,0,0,40000
1074566,36146.0,42990.0,43896.0,36968.0,0,0,0,40000
1074576,35987.0,41337.0,43449.0,39227.0,0,0,0,40000
1074586,35320.0,42088.0,44264.0,38328.0,0,0,0,40000
1074596,33465.0,42331.0,46407.0,37797.0,0,0,0,40000
1074606,34159.0,43437.0,45825.0,36579.0,0,0,0,40000
1074616,34482.0,42892.0,45558.0,37068.0,0,0,0,40000
1074626,34092.0,42786.0,45448.0,37674.0,0,0,0,40000
1074636,34587.0,42241.0,45119.0,38053.0,0,0,0,40000
1074646,33174.0,43870.0,46518.0,36438.0,0,0,0,40000
1074656,33970.0,42816.0,45592.0,37622.0,0,0,0,40000
